img_path,xmin,ymin,xmax,ymax,width,height,label
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
train_images/Diamond.jpg,200,200,300,300,3024,4032,Diamond
